shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
b3ee4a19-563f-496d-909b-28caa69cda68,40.4324512441427,-86.9151174673508,124,7802.94
991a95f3-1510-4bce-a830-fde22f082f7f,40.4497461861057,-86.9008983810978,10,596.56
41320e98-b337-4bf2-9eff-4b8b6ac97941,40.4240138845285,-86.9110540519744,116,8676.74
e842f5a1-f2f3-4e5d-b025-0ada6d3caf83,40.394645,-86.885852,27,2437.4
ee49c7f5-2351-445b-b4ed-f0f3503377f4,40.4182605277237,-86.8905096020985,117,7479
2e9b92bf-5c8d-47d6-b94e-566a87fcac71,40.4482375318707,-86.9451833073696,40,5795.03
1934197d-f175-49a7-839e-fc3ac6bf46fa,40.418233987198,-86.891617621036,60,3997.54
10661157-85f9-4587-9139-0124cd3c3f7f,40.381897926023,-86.8856419097262,44,4228.54
190df76a-874b-4006-aed3-168253df771a,40.3944397431237,-86.9002058722909,44,3427.39
14783f1e-cfa7-456e-b1fa-020478b8a0f6,40.3916115659082,-86.8494180575239,69,5833.8
cb2c14f0-3cf3-4b84-a135-816b58d5b909,40.4208801188833,-86.8391659667453,59,4415.02
7ccaf41c-7298-458b-a035-fcd1b3090f39,40.3835867573969,-86.8993930160638,101,7453.46
190df76a-874b-4006-aed3-168253df771a,40.3825737557034,-86.8878952241528,118,8458.41
8fe3c425-4dbe-4257-b24b-a82e93789840,40.4530645782877,-86.9620529324494,9,277.52
301daf7e-05b7-4ad1-b986-4685dced1276,40.4242404085074,-86.929071334112,11,832.54
41320e98-b337-4bf2-9eff-4b8b6ac97941,40.4207816898392,-86.9013450967504,128,9601.97
ee49c7f5-2351-445b-b4ed-f0f3503377f4,40.4157048711601,-86.8767122552819,93,6182.26
30f49bff-7d39-4b55-aa46-8bf394572be7,40.4176080793323,-86.8309851014858,56,5764.42
8d44af5f-359d-49f6-8b0b-cdbb682b958f,40.382010925662,-86.8865258634639,47,4305.65
30f49bff-7d39-4b55-aa46-8bf394572be7,40.4174401934004,-86.8493239753909,48,4208.67
fd8cfb59-da55-4eaa-b557-6b2950043674,40.4669355882311,-86.945518397184,27,831.34
cb2c14f0-3cf3-4b84-a135-816b58d5b909,40.4313630985654,-86.8448921279987,126,6361.81
7522af9d-0aa3-4413-aad6-4af358cc0cdf,40.4200308404996,-86.8817461812816,28,2149.4
bb15a4a7-6c6e-4815-834c-680d5a343d63,40.4042391475097,-86.8277695705262,58,3750.61
10661157-85f9-4587-9139-0124cd3c3f7f,40.3840280653876,-86.8422725060822,4,121.31
8efabf15-d065-404b-b1bb-535c12a9b3be,40.3839360156602,-86.842421342304,56,5772.27
b3ee4a19-563f-496d-909b-28caa69cda68,40.4504116884943,-86.9193871821067,84,5429.27
5e8eb583-bb9c-4d47-82e1-f2be2c036dcf,40.4361703025961,-86.9153579239788,23,1585.64
d9e6d371-9610-44d9-9781-33cddd4eee53,40.4545892990791,-86.9619701540166,19,1304.59
53db175f-2a4f-40ea-b513-1d2282eae5d7,40.4417272379672,-86.8747422178843,19,1524.89
5e8eb583-bb9c-4d47-82e1-f2be2c036dcf,40.4478046265944,-86.9194908758203,51,3209.94
10661157-85f9-4587-9139-0124cd3c3f7f,40.3893870347373,-86.9128295429247,99,7706.79
f923454e-839e-4ce8-bd28-621a56212d40,40.4321109172211,-86.8634399001298,58,4077.35
3f0501eb-3b2c-4ffd-ac91-7aea62ab0db7,40.4248611471111,-86.8606081561688,56,3633.6
79578537-88cd-4d42-9745-49cf6f3c5712,40.3949158048609,-86.8860129260779,142,10889.65
991a95f3-1510-4bce-a830-fde22f082f7f,40.4374987486649,-86.8993177140571,31,1996.49
30f49bff-7d39-4b55-aa46-8bf394572be7,40.417357860483,-86.8757531785761,21,1965.25
3f0501eb-3b2c-4ffd-ac91-7aea62ab0db7,40.4200236492686,-86.8942852662073,2,96.24
53db175f-2a4f-40ea-b513-1d2282eae5d7,40.4386525117548,-86.881294809657,31,2186.26
01a7fb28-606b-4ea4-a768-677ac3e1dcd0,40.4370857031922,-86.8860269237775,21,2424.24
4fd2167d-7855-4648-8faf-21606791a86c,40.426237,-86.903733,197,7526.87
7522af9d-0aa3-4413-aad6-4af358cc0cdf,40.4207112145848,-86.8948077794795,50,3419
79578537-88cd-4d42-9745-49cf6f3c5712,40.3870539689939,-86.8506843476323,17,1483.02
1545ee20-7633-4938-adf4-673f4586f25a,40.3838743114886,-86.8424898962432,3,96.17
5c65de3b-4778-4554-ad22-3398f528e3ef,40.3923852979585,-86.8458533943188,84,6593.05
10661157-85f9-4587-9139-0124cd3c3f7f,40.3818609338573,-86.8637031102843,26,2362.52
301daf7e-05b7-4ad1-b986-4685dced1276,40.42001154702,-86.8924421221722,79,4968.04
79578537-88cd-4d42-9745-49cf6f3c5712,40.3640987670153,-86.8605986749637,67,5302.27
d62644f1-4b8e-4aa1-bc8d-0afb59c6b016,40.4500741637498,-86.9010624626392,71,4265.41
b3ee4a19-563f-496d-909b-28caa69cda68,40.4649327731353,-86.926263622455,47,3302.01
fac42847-5b76-483b-9ea6-19c6cc0cbadc,40.4420750106618,-86.9190241050138,58,4375.67
1934197d-f175-49a7-839e-fc3ac6bf46fa,40.4100237290796,-86.881713898314,35,2453.68
5e8eb583-bb9c-4d47-82e1-f2be2c036dcf,40.436737,-86.915429,25,1649.36
01a7fb28-606b-4ea4-a768-677ac3e1dcd0,40.4351916189191,-86.8866680798999,25,2643.29
41320e98-b337-4bf2-9eff-4b8b6ac97941,40.4508267364719,-86.9254809317527,25,1739.16
53fab52c-1139-47cc-9b3f-f3b9d78d86eb,40.4306980678554,-86.9322724142165,76,4119.49
0be019d1-53dc-4049-9821-016d4e7d7ee0,40.4475140404748,-86.9152672301841,136,6569.77
cb2c14f0-3cf3-4b84-a135-816b58d5b909,40.4321453780796,-86.8871523851096,170,10061.15
2e9b92bf-5c8d-47d6-b94e-566a87fcac71,40.4309942550426,-86.9322983533054,23,3468.93
d9e6d371-9610-44d9-9781-33cddd4eee53,40.4576139886138,-86.9619882845975,20,1640.7
41320e98-b337-4bf2-9eff-4b8b6ac97941,40.4455032344492,-86.9441183850568,63,4324.02
41320e98-b337-4bf2-9eff-4b8b6ac97941,40.4241272599978,-86.9171491571242,111,8157.01
41320e98-b337-4bf2-9eff-4b8b6ac97941,40.4454183843981,-86.9441094663208,64,4333.48
78dd6ba2-f1b9-40c8-b5b9-37967e740e9e,40.4182623856417,-86.886786791194,112,7163.49
b3ee4a19-563f-496d-909b-28caa69cda68,40.4315392930233,-86.9145327457507,129,7918.67
bb15a4a7-6c6e-4815-834c-680d5a343d63,40.4032273987723,-86.8277318380158,57,3638.14
5e8eb583-bb9c-4d47-82e1-f2be2c036dcf,40.4520428071912,-86.9242743479695,67,4019.3
8fe3c425-4dbe-4257-b24b-a82e93789840,40.4529267222089,-86.9616877700121,6,242.8
53fab52c-1139-47cc-9b3f-f3b9d78d86eb,40.431563883078,-86.9281085877475,112,8945.41
79578537-88cd-4d42-9745-49cf6f3c5712,40.3691801198977,-86.8571514666191,43,4065.13
cb2c14f0-3cf3-4b84-a135-816b58d5b909,40.414271,-86.838761,49,3659.75
bb15a4a7-6c6e-4815-834c-680d5a343d63,40.4028729045685,-86.8275438401095,114,6935.76
5c65de3b-4778-4554-ad22-3398f528e3ef,40.393741505483,-86.8491201962158,80,6214.77
8fe3c425-4dbe-4257-b24b-a82e93789840,40.4497898647853,-86.9247149960011,51,4415.35
3f0501eb-3b2c-4ffd-ac91-7aea62ab0db7,40.4189241040818,-86.8735054492029,33,1892.69
1934197d-f175-49a7-839e-fc3ac6bf46fa,40.4182361747037,-86.8914873665274,58,3986.06
5e8eb583-bb9c-4d47-82e1-f2be2c036dcf,40.4777601396751,-86.9351164435571,161,8562.1
41320e98-b337-4bf2-9eff-4b8b6ac97941,40.4461616075283,-86.9242155455055,50,2542.53
4fd2167d-7855-4648-8faf-21606791a86c,40.4363306282723,-86.9059239075167,141,5001.86
190df76a-874b-4006-aed3-168253df771a,40.3819146473296,-86.8864952402116,120,8600.19
87c84019-852c-46c9-a3ea-0a644c510801,40.4481178957598,-86.9455604333548,64,1877.95
ee49c7f5-2351-445b-b4ed-f0f3503377f4,40.4079863354521,-86.8677742534646,79,5028.84
cb2c14f0-3cf3-4b84-a135-816b58d5b909,40.4322229241262,-86.8473892941826,132,6675.99
f59200a9-b1ba-4ca9-b9c9-fa18fb3b8be1,40.4462395630316,-86.8993206668523,51,3809.99
14783f1e-cfa7-456e-b1fa-020478b8a0f6,40.4173114328726,-86.8920164172161,5,582.84
8d44af5f-359d-49f6-8b0b-cdbb682b958f,40.3820401965253,-86.8869391483159,49,4340.97
79578537-88cd-4d42-9745-49cf6f3c5712,40.393413127939,-86.87641461182,130,9802.29
41320e98-b337-4bf2-9eff-4b8b6ac97941,40.4507588283076,-86.9253707764746,26,1751.15
5c65de3b-4778-4554-ad22-3398f528e3ef,40.4173114328726,-86.8930176793897,4,498.07
0be019d1-53dc-4049-9821-016d4e7d7ee0,40.443635892021,-86.9130688413921,123,6093.18
01a7fb28-606b-4ea4-a768-677ac3e1dcd0,40.44697,-86.87958,10,1172.61
0be019d1-53dc-4049-9821-016d4e7d7ee0,40.4607108154234,-86.9203862830893,185,8451.16
5b84de10-9e34-4d39-ade5-2c36fd4e64a8,40.4008856654695,-86.8386074506406,189,11982.55
5e8eb583-bb9c-4d47-82e1-f2be2c036dcf,40.4293838123371,-86.9118146207918,9,729.18
41320e98-b337-4bf2-9eff-4b8b6ac97941,40.4195645701626,-86.900679135363,133,9753.17
f923454e-839e-4ce8-bd28-621a56212d40,40.4278358923588,-86.8454397306303,85,6134.26
ae4e6ab1-7163-47ea-944d-e1327f042a0c,40.4354268494841,-86.8863404968538,29,1942.21
e842f5a1-f2f3-4e5d-b025-0ada6d3caf83,40.3751079775247,-86.8761373650386,60,5575.72
501cc08b-1c0f-4ec5-a494-40954216987d,40.4303121910735,-86.9129651428458,1,16.51
5c65de3b-4778-4554-ad22-3398f528e3ef,40.417262,-86.893175,3,483.67
30f49bff-7d39-4b55-aa46-8bf394572be7,40.4174542333624,-86.8568402884844,42,3570.88
b3ee4a19-563f-496d-909b-28caa69cda68,40.4314092926475,-86.9168049917519,135,8118.35
d62644f1-4b8e-4aa1-bc8d-0afb59c6b016,40.4345589604961,-86.8981578922519,40,2455.89
14783f1e-cfa7-456e-b1fa-020478b8a0f6,40.4172873745732,-86.886183135878,13,1080.41
0be019d1-53dc-4049-9821-016d4e7d7ee0,40.460557,-86.918859,173,8306.77
5b84de10-9e34-4d39-ade5-2c36fd4e64a8,40.4250487233,-86.8471410558745,146,8633.27
78dd6ba2-f1b9-40c8-b5b9-37967e740e9e,40.3974000559163,-86.8529397057078,59,3301.25
1934197d-f175-49a7-839e-fc3ac6bf46fa,40.41823524664,-86.8954520182888,64,4322.2
14783f1e-cfa7-456e-b1fa-020478b8a0f6,40.4172645757952,-86.8894339733978,9,803.28
7ccaf41c-7298-458b-a035-fcd1b3090f39,40.3839838291578,-86.8423761970904,159,12792.84
190df76a-874b-4006-aed3-168253df771a,40.4090517627346,-86.8929811863938,20,1508.19
4fd2167d-7855-4648-8faf-21606791a86c,40.4394002770314,-86.9081276816246,127,4596.99
c9799aec-2e5d-4861-bab9-3f93198d76dc,40.4196854295414,-86.9001617559365,18,865.03
53fab52c-1139-47cc-9b3f-f3b9d78d86eb,40.4460062768106,-86.9443959961603,143,11933.68
4fd2167d-7855-4648-8faf-21606791a86c,40.4604494658056,-86.9192329474971,76,1716.24
03e74389-fe52-4946-8b43-0d5ae70eecd0,40.4693883506289,-86.9575005122672,52,3437.59
7ccaf41c-7298-458b-a035-fcd1b3090f39,40.3817165297045,-86.875370304549,132,9549
03e74389-fe52-4946-8b43-0d5ae70eecd0,40.4575235446444,-86.9330435600915,3,104.01
5c65de3b-4778-4554-ad22-3398f528e3ef,40.4207112145848,-86.8948077794795,0,0
f59200a9-b1ba-4ca9-b9c9-fa18fb3b8be1,40.4464268950478,-86.8992522000821,52,3831.6
1545ee20-7633-4938-adf4-673f4586f25a,40.4019230436954,-86.8082421229931,150,12296.06
f59200a9-b1ba-4ca9-b9c9-fa18fb3b8be1,40.4292281377125,-86.9003627006617,25,1806.24
53fab52c-1139-47cc-9b3f-f3b9d78d86eb,40.4492802908514,-86.9416790703833,24,741.15
41320e98-b337-4bf2-9eff-4b8b6ac97941,40.450556,-86.925226,29,1778.63
87c84019-852c-46c9-a3ea-0a644c510801,40.447612777907,-86.9446751336635,51,1690.14
301daf7e-05b7-4ad1-b986-4685dced1276,40.4240934887021,-86.9172436713025,20,1836.15
f625fb8e-e48c-44b1-8eb4-7151f0d3b71d,40.4183831289831,-86.9055534108941,36,1582.66
03e74389-fe52-4946-8b43-0d5ae70eecd0,40.452416637892,-86.9621181743528,78,5709.61
190df76a-874b-4006-aed3-168253df771a,40.3890464164851,-86.9128125865409,66,5145.99
501cc08b-1c0f-4ec5-a494-40954216987d,40.4248523964108,-86.9079920067329,11,779.19
cb2c14f0-3cf3-4b84-a135-816b58d5b909,40.4321159679959,-86.880166940699,160,9468.07
4fd2167d-7855-4648-8faf-21606791a86c,40.4388879048933,-86.9075333181404,131,4674.64
fac42847-5b76-483b-9ea6-19c6cc0cbadc,40.4684791622472,-86.9432884148289,83,8088.43
301daf7e-05b7-4ad1-b986-4685dced1276,40.4173214364695,-86.8930200475958,72,4612.11
53db175f-2a4f-40ea-b513-1d2282eae5d7,40.4257226004875,-86.8869341298711,54,4101.1
cb2c14f0-3cf3-4b84-a135-816b58d5b909,40.4206531589356,-86.8435856996188,68,4797.39
e842f5a1-f2f3-4e5d-b025-0ada6d3caf83,40.3639261759183,-86.8603344650205,99,8158.54
0be019d1-53dc-4049-9821-016d4e7d7ee0,40.4327117000258,-86.9151090435338,65,3293.48
5e8eb583-bb9c-4d47-82e1-f2be2c036dcf,40.423957271106,-86.9103361883721,2,81.14
5e8eb583-bb9c-4d47-82e1-f2be2c036dcf,40.4321658606048,-86.9148163768532,13,1131.09
d9e6d371-9610-44d9-9781-33cddd4eee53,40.4674734620113,-86.9423392676516,41,4378.55
14783f1e-cfa7-456e-b1fa-020478b8a0f6,40.417262,-86.893175,3,483.73
4fd2167d-7855-4648-8faf-21606791a86c,40.4380325619036,-86.9065016101945,135,4804.72
53fab52c-1139-47cc-9b3f-f3b9d78d86eb,40.4492088156293,-86.94155963475,26,754.04
8d44af5f-359d-49f6-8b0b-cdbb682b958f,40.3819478121077,-86.8548580946046,15,1610.96
3f0501eb-3b2c-4ffd-ac91-7aea62ab0db7,40.4189178992728,-86.8736892774672,31,1873.76
b3ee4a19-563f-496d-909b-28caa69cda68,40.4656139092755,-86.9276878926052,40,3154.77
991a95f3-1510-4bce-a830-fde22f082f7f,40.4281775220606,-86.9191605739694,81,5735.47
c505198f-66a9-495a-ad61-d3b5769ab604,40.417262,-86.893175,6,483.15
84c26a62-3a7a-4caf-8161-3a9a00d948a9,40.4697178457307,-86.9459085299549,9,313.93
4fd2167d-7855-4648-8faf-21606791a86c,40.4207112145848,-86.8948077794795,225,8927.09
5b84de10-9e34-4d39-ade5-2c36fd4e64a8,40.3980413444551,-86.8385138662337,193,12299.79
5b84de10-9e34-4d39-ade5-2c36fd4e64a8,40.4302771046159,-86.8905004219982,55,3318.29
53fab52c-1139-47cc-9b3f-f3b9d78d86eb,40.4314864546112,-86.9284217101019,91,4507.1
0be019d1-53dc-4049-9821-016d4e7d7ee0,40.4425249409871,-86.9119196883511,117,5930.77
10661157-85f9-4587-9139-0124cd3c3f7f,40.3817428205148,-86.8762238168172,37,3426.86
4fd2167d-7855-4648-8faf-21606791a86c,40.4586681337732,-86.9156759106594,87,2223.45
d62644f1-4b8e-4aa1-bc8d-0afb59c6b016,40.426627249348,-86.9062190481017,14,1020.2
fac42847-5b76-483b-9ea6-19c6cc0cbadc,40.4649293298419,-86.9364789611408,77,7338.84
0be019d1-53dc-4049-9821-016d4e7d7ee0,40.430746,-86.905845,81,4413.74
d62644f1-4b8e-4aa1-bc8d-0afb59c6b016,40.4482548206004,-86.8996089339023,68,4028.45
301daf7e-05b7-4ad1-b986-4685dced1276,40.41815961831,-86.9063596086869,47,3376.29
f625fb8e-e48c-44b1-8eb4-7151f0d3b71d,40.4185030524921,-86.9098803598005,45,1956.78
991a95f3-1510-4bce-a830-fde22f082f7f,40.4279068622718,-86.9010050857757,47,3290.37
0be019d1-53dc-4049-9821-016d4e7d7ee0,40.460750896811,-86.9257128951349,207,8911.6
4fd2167d-7855-4648-8faf-21606791a86c,40.4605874324042,-86.9307636784794,25,713.46
ee49c7f5-2351-445b-b4ed-f0f3503377f4,40.4182909224353,-86.8837724577338,108,6907.72
79578537-88cd-4d42-9745-49cf6f3c5712,40.3954177513181,-86.8785612711734,132,10202.49
7ccaf41c-7298-458b-a035-fcd1b3090f39,40.3844718864245,-86.91099222964,77,5706.65
10661157-85f9-4587-9139-0124cd3c3f7f,40.393849,-86.901211,109,9263.6
b3ee4a19-563f-496d-909b-28caa69cda68,40.4429967750743,-86.919572336709,102,6537.31
4fd2167d-7855-4648-8faf-21606791a86c,40.4266759759845,-86.9084009343085,187,7119.16
8d44af5f-359d-49f6-8b0b-cdbb682b958f,40.3849408966893,-86.8415267991696,7,291.26
30f49bff-7d39-4b55-aa46-8bf394572be7,40.4149818702628,-86.8290868214016,62,6216.9
e842f5a1-f2f3-4e5d-b025-0ada6d3caf83,40.3839489515436,-86.8424233486121,133,12901.29
0be019d1-53dc-4049-9821-016d4e7d7ee0,40.4588231044595,-86.9346350048183,247,9851.76
0be019d1-53dc-4049-9821-016d4e7d7ee0,40.4292917287158,-86.9117242823804,54,2810.2
8fe3c425-4dbe-4257-b24b-a82e93789840,40.4439265936552,-86.9201208685901,53,5173.92
501cc08b-1c0f-4ec5-a494-40954216987d,40.4324975148642,-86.9150629469791,46,3241.05
fac42847-5b76-483b-9ea6-19c6cc0cbadc,40.4541897475535,-86.9281748476179,71,5953.23
bb15a4a7-6c6e-4815-834c-680d5a343d63,40.4055874309794,-86.828299765866,98,6569.29
84c26a62-3a7a-4caf-8161-3a9a00d948a9,40.4721676888781,-86.9461119861634,1,18.28
79578537-88cd-4d42-9745-49cf6f3c5712,40.3879673961598,-86.8940304058259,156,12361.92
e842f5a1-f2f3-4e5d-b025-0ada6d3caf83,40.3661814640692,-86.8627617818937,87,7699.05
501cc08b-1c0f-4ec5-a494-40954216987d,40.4592435711996,-86.9431183622379,86,7678.22
1545ee20-7633-4938-adf4-673f4586f25a,40.4138466692181,-86.827811777892,70,4959.41
79578537-88cd-4d42-9745-49cf6f3c5712,40.3641443829657,-86.8605537740756,66,5295.93
cb2c14f0-3cf3-4b84-a135-816b58d5b909,40.4210435453587,-86.8460791675233,75,5063.51
e842f5a1-f2f3-4e5d-b025-0ada6d3caf83,40.3903411219077,-86.876443879894,42,3875.84
7ccaf41c-7298-458b-a035-fcd1b3090f39,40.3817427748228,-86.8723693659278,135,9807.11
53fab52c-1139-47cc-9b3f-f3b9d78d86eb,40.4314546772048,-86.9293620214316,89,4427.48
5b84de10-9e34-4d39-ade5-2c36fd4e64a8,40.4218421908315,-86.8908520722966,8,580.6
0be019d1-53dc-4049-9821-016d4e7d7ee0,40.4386508837762,-86.9071087928684,104,5332.68
53fab52c-1139-47cc-9b3f-f3b9d78d86eb,40.4474600471792,-86.9391502420635,1,30.64
79578537-88cd-4d42-9745-49cf6f3c5712,40.3844138179058,-86.841133746866,6,225.74
d62644f1-4b8e-4aa1-bc8d-0afb59c6b016,40.4497055147315,-86.9007832916055,69,4217.78
5e8eb583-bb9c-4d47-82e1-f2be2c036dcf,40.4323051219284,-86.9149355110416,15,1151.09
87c84019-852c-46c9-a3ea-0a644c510801,40.4460969833193,-86.9435153569886,45,1408.25
d62644f1-4b8e-4aa1-bc8d-0afb59c6b016,40.4344983053301,-86.8979822140094,39,2439.57
190df76a-874b-4006-aed3-168253df771a,40.3815899588916,-86.8802037888478,127,9136.64
501cc08b-1c0f-4ec5-a494-40954216987d,40.4287414067528,-86.9113299530805,3,239.56
5b84de10-9e34-4d39-ade5-2c36fd4e64a8,40.3925493593544,-86.8384652935544,197,12910.55
14783f1e-cfa7-456e-b1fa-020478b8a0f6,40.3917964154048,-86.8485796331026,74,5924.27
b3ee4a19-563f-496d-909b-28caa69cda68,40.4503142345276,-86.9195015874966,85,5443.79
b3ee4a19-563f-496d-909b-28caa69cda68,40.4650965018094,-86.9308817941074,30,2867.6
d9e6d371-9610-44d9-9781-33cddd4eee53,40.4644084253555,-86.9365308842976,50,4999.94
7ccaf41c-7298-458b-a035-fcd1b3090f39,40.4128250728574,-86.893052001979,18,1088.54
03e74389-fe52-4946-8b43-0d5ae70eecd0,40.468561,-86.95818,57,3581.14
7ccaf41c-7298-458b-a035-fcd1b3090f39,40.3844054142466,-86.8411652997416,157,12680.11
5b84de10-9e34-4d39-ade5-2c36fd4e64a8,40.4273271635286,-86.8467337729434,129,8347.82
5b84de10-9e34-4d39-ade5-2c36fd4e64a8,40.4289177367933,-86.8915527263947,53,3142.82
ee49c7f5-2351-445b-b4ed-f0f3503377f4,40.3929912725126,-86.8482206667854,47,2584.37
4fd2167d-7855-4648-8faf-21606791a86c,40.4604645146168,-86.9301651393958,33,770.02
5b84de10-9e34-4d39-ade5-2c36fd4e64a8,40.4111329785537,-86.8388943049668,183,10841.64
5e8eb583-bb9c-4d47-82e1-f2be2c036dcf,40.4652852852225,-86.929305701065,122,6025.25
301daf7e-05b7-4ad1-b986-4685dced1276,40.4242384275256,-86.9254901541354,12,1135.48
991a95f3-1510-4bce-a830-fde22f082f7f,40.4282489830116,-86.9008518686008,46,3250.21
bb15a4a7-6c6e-4815-834c-680d5a343d63,40.4157978910377,-86.8284284136032,84,5357.94
0be019d1-53dc-4049-9821-016d4e7d7ee0,40.4455965167903,-86.9140772938039,128,6330.79
cb2c14f0-3cf3-4b84-a135-816b58d5b909,40.4320824131986,-86.8833567794372,165,9738.84
79578537-88cd-4d42-9745-49cf6f3c5712,40.386712141338,-86.8520890487567,21,1613.83
84c26a62-3a7a-4caf-8161-3a9a00d948a9,40.4686750327939,-86.9472402433214,12,476.98
ee49c7f5-2351-445b-b4ed-f0f3503377f4,40.3974000559163,-86.8529397057078,59,3301.25
0be019d1-53dc-4049-9821-016d4e7d7ee0,40.4263389365561,-86.891477799257,16,874.76
2e9b92bf-5c8d-47d6-b94e-566a87fcac71,40.4467574342251,-86.9404510865428,46,6498.07
87c84019-852c-46c9-a3ea-0a644c510801,40.4493153163094,-86.9422438321586,17,695.95
14783f1e-cfa7-456e-b1fa-020478b8a0f6,40.4004409173678,-86.8572605628624,43,4339.01
c9799aec-2e5d-4861-bab9-3f93198d76dc,40.4242813038626,-86.9293692402221,55,3511.9
ee49c7f5-2351-445b-b4ed-f0f3503377f4,40.3932223178837,-86.8484905230548,48,2618.73
e842f5a1-f2f3-4e5d-b025-0ada6d3caf83,40.3670847432522,-86.8711469710467,77,6881.42
4fd2167d-7855-4648-8faf-21606791a86c,40.435305,-86.905928,144,5117.7
7522af9d-0aa3-4413-aad6-4af358cc0cdf,40.4192578878298,-86.8788310020363,25,1885.74
17d55fe2-a8f1-4ddc-850e-0d203d1b2c6c,40.4207112145848,-86.8948077794795,88,7590.9
c505198f-66a9-495a-ad61-d3b5769ab604,40.409462487561,-86.8769676085132,41,2720.34
10661157-85f9-4587-9139-0124cd3c3f7f,40.3925484758919,-86.9029104977124,106,9057.57
1545ee20-7633-4938-adf4-673f4586f25a,40.409874283398,-86.8289522224203,68,4416.01
79578537-88cd-4d42-9745-49cf6f3c5712,40.3865188605345,-86.857611443989,32,2130.01
41320e98-b337-4bf2-9eff-4b8b6ac97941,40.4242372916174,-86.9295064404181,100,7107.04
10661157-85f9-4587-9139-0124cd3c3f7f,40.4125935085173,-86.8929302330572,128,11689.71
bb15a4a7-6c6e-4815-834c-680d5a343d63,40.4055657079731,-86.8281680696701,64,3911.59
0be019d1-53dc-4049-9821-016d4e7d7ee0,40.433274434223,-86.9128637206224,70,3559.96
8fe3c425-4dbe-4257-b24b-a82e93789840,40.4589614344763,-86.9380566046318,31,2579.78
8fe3c425-4dbe-4257-b24b-a82e93789840,40.4500127108708,-86.9248565369813,50,4387.85
f923454e-839e-4ce8-bd28-621a56212d40,40.4150385944361,-86.8389132567151,143,8315.83
bb15a4a7-6c6e-4815-834c-680d5a343d63,40.4068244068393,-86.8288944165212,68,4071.08
1545ee20-7633-4938-adf4-673f4586f25a,40.4044631501632,-86.8277535585782,57,3782.37
e842f5a1-f2f3-4e5d-b025-0ada6d3caf83,40.3812158102069,-86.8762412623448,53,4893.54
78dd6ba2-f1b9-40c8-b5b9-37967e740e9e,40.3839897751704,-86.84234867299,3,113.24
79578537-88cd-4d42-9745-49cf6f3c5712,40.3932941826293,-86.8763481802374,129,9787.93
84c26a62-3a7a-4caf-8161-3a9a00d948a9,40.4395693770779,-86.9178265553018,53,4984.28
1545ee20-7633-4938-adf4-673f4586f25a,40.4157978910377,-86.8284284136032,77,5359.61
e842f5a1-f2f3-4e5d-b025-0ada6d3caf83,40.393157,-86.885836,24,2270.39
f923454e-839e-4ce8-bd28-621a56212d40,40.4062740746681,-86.8386845836487,151,9296.98
d9e6d371-9610-44d9-9781-33cddd4eee53,40.4595672940108,-86.9348056880397,57,5681.39
d9e6d371-9610-44d9-9781-33cddd4eee53,40.4591306044091,-86.9349778691926,60,5752.92
0be019d1-53dc-4049-9821-016d4e7d7ee0,40.4607924906774,-86.9243541568133,199,8790.97
d62644f1-4b8e-4aa1-bc8d-0afb59c6b016,40.4361476928007,-86.8994546512381,46,2671.01
fd8cfb59-da55-4eaa-b557-6b2950043674,40.4719783288076,-86.9459584919974,3,43.69
8efabf15-d065-404b-b1bb-535c12a9b3be,40.403013468349,-86.8385847112803,29,3476.77
501cc08b-1c0f-4ec5-a494-40954216987d,40.4323167644462,-86.9149640038841,45,3219.29
c9799aec-2e5d-4861-bab9-3f93198d76dc,40.4273143705032,-86.9306263906068,61,3956.11
2e9b92bf-5c8d-47d6-b94e-566a87fcac71,40.4308144092086,-86.9318060496635,21,3421.99
53db175f-2a4f-40ea-b513-1d2282eae5d7,40.4377766176757,-86.8743839109268,9,1041.9
03e74389-fe52-4946-8b43-0d5ae70eecd0,40.4678332359637,-86.9473175422508,33,2381.96
7e86a5a0-948f-4743-b41d-59a7e2126f1a,40.4245050252585,-86.8907035590427,19,894.91
f923454e-839e-4ce8-bd28-621a56212d40,40.4264468059417,-86.8472390675854,106,6385.55
14783f1e-cfa7-456e-b1fa-020478b8a0f6,40.4048630012537,-86.8634315290439,38,3620.9
c9799aec-2e5d-4861-bab9-3f93198d76dc,40.4241021968656,-86.9156049926221,45,2342.63
cb2c14f0-3cf3-4b84-a135-816b58d5b909,40.3922292063363,-86.8383341725214,23,1197.84
501cc08b-1c0f-4ec5-a494-40954216987d,40.4314468239835,-86.9191854248974,38,2642.38
7ccaf41c-7298-458b-a035-fcd1b3090f39,40.3846886438506,-86.9046224299794,84,6254.57
0be019d1-53dc-4049-9821-016d4e7d7ee0,40.4253553125096,-86.8993667426454,27,1622.11
0be019d1-53dc-4049-9821-016d4e7d7ee0,40.4308186293503,-86.9081692373753,78,4216.13
0be019d1-53dc-4049-9821-016d4e7d7ee0,40.4308657348781,-86.9104264697537,75,4022.52
0be019d1-53dc-4049-9821-016d4e7d7ee0,40.4599946515127,-86.9339007485983,239,9639.84
cb2c14f0-3cf3-4b84-a135-816b58d5b909,40.3962100179581,-86.8383402053748,27,1642.46
79578537-88cd-4d42-9745-49cf6f3c5712,40.3879279176564,-86.8992508274216,160,12804.56
